signal_id,symbol,action,signal_time,entry_price,stop_loss,target1,target2,target3,status,outcome,hit_target1,hit_target2,hit_target3,hit_stop_loss,target1_time,target2_time,target3_time,stop_loss_time,target1_minutes,target2_minutes,target3_minutes,stop_loss_minutes,max_profit_pct,max_drawdown_pct,final_outcome
1736,BTCUSDT,SHORT,2025-10-17 08:04:44+00:00,105118.4,108970.7,98743.4,,,CLOSED,ONGOING,False,False,False,True,,,,2025-10-19 16:44:00+00:00,,,,3399.266666666667,1.5127418225543752,-3.6814392152087647,STOP_LOSS
1735,SOLUSDT,SHORT,2025-10-15 19:32:06+00:00,196.47,209.27,182.54,,,CLOSED,ONGOING,True,False,False,False,2025-10-16 20:34:00+00:00,,,,1501.9,,,,7.2530157275919995,-0.9925179416704782,TARGET1
1733,SOLUSDT,LONG,2025-10-14 00:30:05+00:00,209.86,198.33,222.43,,,CLOSED,ONGOING,False,False,False,True,,,,2025-10-14 06:29:00+00:00,,,,358.9166666666667,0.6623463261221701,-5.584675497951028,STOP_LOSS
1732,AGLDUSDT,LONG,2025-10-13 22:31:18+00:00,0.4727,0.4481,0.5143,,,CLOSED,ONGOING,False,False,False,True,,,,2025-10-14 06:22:00+00:00,,,,470.7,1.9674211973767664,-5.225301459699598,STOP_LOSS
1725,ADAUSDT,SHORT,2025-10-10 22:08:21+00:00,0.5744,0.623,0.566,,,CLOSED,ONGOING,True,False,False,False,2025-10-10 22:32:00+00:00,,,,23.65,,,,2.054317548746524,-7.851671309192206,TARGET1
1724,SOLUSDT,SHORT,2025-10-10 17:35:25+00:00,210.22,221.62,198.89,,,CLOSED,ONGOING,True,False,False,False,2025-10-10 20:56:00+00:00,,,,200.58333333333334,,,,5.58462563029208,-0.10940919037198639,TARGET1
1723,ADAUSDT,SHORT,2025-10-10 17:10:10+00:00,0.7788,0.8027,0.7456,,,CLOSED,ONGOING,True,False,False,False,2025-10-10 22:09:00+00:00,,,,298.8333333333333,,,,22.778633795582948,0.0,TARGET1
1722,BTCUSDT,SHORT,2025-10-10 16:12:29+00:00,119011.5,121787.8,113313.0,,,CLOSED,ONGOING,True,False,False,False,2025-10-10 20:56:00+00:00,,,,283.51666666666665,,,,5.018422589413627,-0.37372858925397867,TARGET1
1721,NEARUSDT,LONG,2025-10-10 06:32:15+00:00,3.022,2.847,3.19,,,CLOSED,ONGOING,True,False,False,False,2025-10-10 12:42:00+00:00,,,,369.75,,,,6.121773659827931,-1.819986763732618,TARGET1
1720,NEARUSDT,SHORT,2025-10-09 10:02:29+00:00,2.851,2.991,2.697,,,CLOSED,ONGOING,False,False,False,True,,,,2025-10-10 04:15:00+00:00,,,,1092.5166666666667,1.4731673097158826,-4.945633111189057,STOP_LOSS
1719,ADAUSDT,SHORT,2025-10-09 09:13:30+00:00,0.8057,0.8216,0.7731,,,CLOSED,ONGOING,False,False,False,True,,,,2025-10-10 03:35:00+00:00,,,,1101.5,1.4645649745562768,-1.9734392453766945,STOP_LOSS
1718,ADAUSDT,LONG,2025-10-08 23:00:11+00:00,0.8372,0.8174,0.868,,,CLOSED,ONGOING,False,False,False,True,,,,2025-10-09 02:36:00+00:00,,,,215.81666666666666,0.43000477783085717,-2.4844720496894457,STOP_LOSS
1717,DOGEUSDT,SHORT,2025-10-08 04:32:12+00:00,0.24645,0.26026,0.22707,,,CLOSED,ONGOING,False,False,False,True,,,,2025-10-08 17:23:00+00:00,,,,770.8,0.9657131263948034,-5.640089267599929,STOP_LOSS
1716,SOLUSDT,SHORT,2025-10-07 20:00:57+00:00,221.73,231.24,210.97,,,CLOSED,ONGOING,True,False,False,False,2025-10-10 15:30:00+00:00,,,,4049.05,,,,4.866278807558739,-3.6034817119920666,TARGET1
1715,LINKUSDT,LONG,2025-10-06 20:24:20+00:00,23.563,22.775,24.314,,,CLOSED,ONGOING,False,False,False,True,,,,2025-10-07 08:06:00+00:00,,,,701.6666666666666,0.7087382761108586,-3.450324661545639,STOP_LOSS
1714,NEARUSDT,LONG,2025-10-06 17:33:21+00:00,3.075,2.932,3.232,,,CLOSED,ONGOING,False,False,False,True,,,,2025-10-07 15:05:00+00:00,,,,1291.65,0.4227642276422731,-4.780487804878057,STOP_LOSS
1713,LINKUSDT,LONG,2025-10-05 06:14:36+00:00,22.557,22.019,23.075,,,CLOSED,ONGOING,False,False,False,True,,,,2025-10-05 19:48:00+00:00,,,,813.4,1.6979208228044627,-2.956953495588944,STOP_LOSS
1712,NEARUSDT,LONG,2025-10-02 22:03:21+00:00,2.974,2.833,3.1,,,CLOSED,ONGOING,True,False,False,False,2025-10-05 05:26:00+00:00,,,,3322.65,,,,4.2703429724277,-3.227975790181576,TARGET1
1711,SOLUSDT,LONG,2025-10-02 20:15:27+00:00,232.03,222.58,242.49,,,ACTIVE,ONGOING,False,False,False,False,,,,,,,,,2.23677972675947,-3.4305908718700198,ONGOING
1708,DOGEUSDT,LONG,2025-10-02 12:03:18+00:00,0.25603,0.24361,0.27199,,,ACTIVE,ONGOING,False,False,False,False,,,,,,,,,3.6362926219583804,-3.644104206538288,ONGOING
1705,AGLDUSDT,LONG,2025-10-02 00:02:10+00:00,0.5699,0.5509,0.5974,,,ACTIVE,ONGOING,False,False,False,False,,,,,,,,,3.8778733111072134,-1.7371468678715405,ONGOING
1704,DOGEUSDT,LONG,2025-10-01 15:55:00+00:00,0.24424,0.23364,0.25954,,,CLOSED,ONGOING,True,False,False,False,2025-10-02 10:35:00+00:00,,,,1120.0,,,,6.329839502129042,-0.4053390108090479,TARGET1
1703,SOLUSDT,LONG,2025-10-01 12:30:02+00:00,218.64,210.01,227.91,,,CLOSED,ONGOING,True,False,False,False,2025-10-02 16:10:00+00:00,,,,1659.9666666666667,,,,4.491401390413475,-0.5945847054518766,TARGET1
1702,LINKUSDT,LONG,2025-10-01 12:16:03+00:00,22.19,21.519,22.995,,,CLOSED,ONGOING,True,False,False,False,2025-10-02 18:56:00+00:00,,,,1839.95,,,,3.650292924740868,-1.1716989634970778,TARGET1
1701,ADAUSDT,LONG,2025-10-01 11:03:17+00:00,0.8327,0.81,0.8612,,,CLOSED,ONGOING,True,False,False,False,2025-10-02 06:40:00+00:00,,,,1176.7166666666667,,,,3.4586285577038605,-0.048036507745881585,TARGET1
1700,NEARUSDT,SHORT,2025-09-30 16:35:54+00:00,2.573,2.7,2.448,,,CLOSED,ONGOING,False,False,False,True,,,,2025-10-01 08:31:00+00:00,,,,955.1,0.3886513797123897,-5.169063350174893,STOP_LOSS
1698,BTCUSDT,LONG,2025-09-29 16:06:14+00:00,113883.6,112248.1,116791.2,,,CLOSED,ONGOING,True,False,False,False,2025-10-01 11:59:00+00:00,,,,2632.766666666667,,,,2.557216315606461,-1.0777056573554065,TARGET1
1696,NEARUSDT,LONG,2025-09-28 23:34:19+00:00,2.802,2.704,2.905,,,CLOSED,ONGOING,False,False,False,True,,,,2025-09-29 13:02:00+00:00,,,,807.6833333333333,1.1777301927194832,-3.5331905781584654,STOP_LOSS
1695,AGLDUSDT,LONG,2025-09-28 23:19:33+00:00,0.5704,0.5564,0.5928,,,CLOSED,ONGOING,False,False,False,True,,,,2025-09-29 10:59:00+00:00,,,,699.45,0.2805049088358932,-2.524544179523136,STOP_LOSS
1692,SOLUSDT,LONG,2025-09-28 17:34:39+00:00,204.45,198.41,210.88,,,CLOSED,ONGOING,True,False,False,False,2025-09-28 23:44:00+00:00,,,,369.35,,,,3.154805575935445,0.0,TARGET1
1686,SOLUSDT,SHORT,2025-09-26 00:00:05+00:00,192.61,204.75,179.28,,,CLOSED,ONGOING,False,False,False,True,,,,2025-09-26 23:47:00+00:00,,,,1426.9166666666667,0.9397227558278397,-6.354810238305373,STOP_LOSS
1685,BTCUSDT,SHORT,2025-09-25 20:01:56+00:00,109421.2,111695.7,104605.6,,,ACTIVE,ONGOING,False,False,False,False,,,,,,,,,0.7321524530895203,-0.888703468797644,ONGOING
1684,ADAUSDT,SHORT,2025-09-25 18:15:16+00:00,0.7631,0.7838,0.7193,,,CLOSED,ONGOING,False,False,False,True,,,,2025-09-26 16:18:00+00:00,,,,1322.7333333333333,0.7338487747346415,-2.712619578036961,STOP_LOSS
1683,DOGEUSDT,SHORT,2025-09-25 13:33:39+00:00,0.23215,0.24568,0.21385,,,ACTIVE,ONGOING,False,False,False,False,,,,,,,,,5.035537368080985,-1.1371957785914293,ONGOING
1682,LINKUSDT,SHORT,2025-09-25 12:09:04+00:00,20.8,21.363,20.113,,,CLOSED,ONGOING,True,False,False,False,2025-09-25 17:21:00+00:00,,,,311.93333333333334,,,,3.3173076923076987,-1.6826923076922975,TARGET1
1680,NEARUSDT,SHORT,2025-09-25 03:04:06+00:00,2.972,3.137,2.806,,,CLOSED,ONGOING,True,False,False,False,2025-09-25 12:19:00+00:00,,,,554.9,,,,5.888290713324355,-0.23553162853297838,TARGET1
1678,LINKUSDT,SHORT,2025-09-22 16:40:04+00:00,21.246,22.014,20.498,,,CLOSED,ONGOING,False,False,False,True,,,,2025-09-23 14:11:00+00:00,,,,1290.9333333333334,0.6401204932693176,-3.7842417396215855,STOP_LOSS
1677,BTCUSDT,SHORT,2025-09-22 10:00:05+00:00,112294.3,113726.7,109400.4,,,CLOSED,ONGOING,False,False,False,True,,,,2025-09-24 14:52:00+00:00,,,,3171.9166666666665,1.1146068856567068,-1.3925016674933608,STOP_LOSS
1676,ADAUSDT,SHORT,2025-09-22 08:12:39+00:00,0.8188,0.8447,0.7747,,,CLOSED,ONGOING,True,False,False,False,2025-09-25 12:29:00+00:00,,,,4576.35,,,,5.996580361504631,-1.416707376648761,TARGET1
1675,SOLUSDT,SHORT,2025-09-22 06:41:24+00:00,224.73,235.18,211.41,,,CLOSED,ONGOING,True,False,False,False,2025-09-24 03:23:00+00:00,,,,2681.6,,,,6.03390735549326,0.0,TARGET1
1674,ADAUSDT,SHORT,2025-09-22 04:01:23+00:00,0.8531,0.875,0.8256,,,CLOSED,ONGOING,True,False,False,False,2025-09-22 21:04:00+00:00,,,,1022.6166666666667,,,,3.704137850193408,0.0,TARGET1
1673,DOGEUSDT,SHORT,2025-09-22 03:49:37+00:00,0.24851,0.26259,0.22857,,,CLOSED,ONGOING,True,False,False,False,2025-09-25 12:29:00+00:00,,,,4839.383333333333,,,,9.146513218783953,-0.8289404852923449,TARGET1
1672,BTCUSDT,SHORT,2025-09-19 20:01:16+00:00,115116.0,116588.1,112032.2,,,CLOSED,ONGOING,True,False,False,False,2025-09-22 06:02:00+00:00,,,,3480.733333333333,,,,2.880572639772056,-0.8737360575419557,TARGET1
1671,SOLUSDT,SHORT,2025-09-19 18:30:04+00:00,236.28,243.76,228.11,,,CLOSED,ONGOING,True,False,False,False,2025-09-22 05:59:00+00:00,,,,3568.9333333333334,,,,4.867106822414085,-2.3446758083629557,TARGET1
1670,DOGEUSDT,SHORT,2025-09-19 18:08:16+00:00,0.26431,0.27853,0.24746,,,CLOSED,ONGOING,True,False,False,False,2025-09-22 02:32:00+00:00,,,,3383.733333333333,,,,6.912337785176491,-2.020354886307749,TARGET1
1669,AGLDUSDT,LONG,2025-09-18 03:45:23+00:00,0.6862,0.6643,0.7209,,,CLOSED,ONGOING,False,False,False,True,,,,2025-09-19 12:27:00+00:00,,,,1961.6166666666666,1.2824249489944504,-3.235208394054211,STOP_LOSS
1668,NEARUSDT,LONG,2025-09-18 00:33:23+00:00,2.818,2.692,2.97,,,CLOSED,ONGOING,True,False,False,False,2025-09-18 14:16:00+00:00,,,,822.6166666666667,,,,5.5003548616039675,-0.5322924059616794,TARGET1
1667,ADAUSDT,LONG,2025-09-17 23:09:49+00:00,0.9183,0.8829,0.9492,,,ACTIVE,ONGOING,False,False,False,False,,,,,,,,,2.210606555591853,-3.5718174888380756,ONGOING
1666,LINKUSDT,SHORT,2025-09-17 18:11:02+00:00,23.083,23.443,22.187,,,CLOSED,ONGOING,False,False,False,True,,,,2025-09-17 19:50:00+00:00,,,,98.96666666666667,1.3126543343586072,-1.589914655807308,STOP_LOSS
1665,LINKUSDT,SHORT,2025-09-15 16:35:50+00:00,23.12,23.786,22.396,,,CLOSED,ONGOING,False,False,False,True,,,,2025-09-15 21:55:00+00:00,,,,319.1666666666667,0.6487889273356493,-2.897923875432518,STOP_LOSS
1663,ADAUSDT,SHORT,2025-09-15 13:02:27+00:00,0.8585,0.882,0.8237,,,CLOSED,ONGOING,False,False,False,True,,,,2025-09-16 21:57:00+00:00,,,,1974.55,0.6406523005241771,-2.783925451368657,STOP_LOSS
1662,SOLUSDT,SHORT,2025-09-15 08:35:32+00:00,235.23,246.04,225.33,,,CLOSED,ONGOING,False,False,False,True,,,,2025-09-17 23:04:00+00:00,,,,3748.4666666666667,2.159588487862936,-4.616758066573147,STOP_LOSS
1661,NEARUSDT,SHORT,2025-09-14 15:13:49+00:00,2.677,2.788,2.58,,,CLOSED,ONGOING,True,False,False,False,2025-09-15 16:06:00+00:00,,,,1492.1833333333334,,,,3.6981695928278,-3.772880089652595,TARGET1
1660,SOLUSDT,LONG,2025-09-14 04:01:06+00:00,247.02,238.6,255.91,,,CLOSED,ONGOING,False,False,False,True,,,,2025-09-15 07:31:00+00:00,,,,1649.9,0.5789004938871258,-3.5543680673629665,STOP_LOSS
1659,NEARUSDT,LONG,2025-09-12 23:09:14+00:00,2.787,2.711,2.9,,,CLOSED,ONGOING,False,False,False,True,,,,2025-09-14 11:32:00+00:00,,,,2182.766666666667,3.6598493003229233,-2.8345891639755916,STOP_LOSS
1658,DOGEUSDT,LONG,2025-09-12 20:23:36+00:00,0.27145,0.25666,0.28999,,,CLOSED,ONGOING,True,False,False,False,2025-09-13 09:24:00+00:00,,,,780.4,,,,6.958924295450345,-0.5341683551298606,TARGET1
1657,SOLUSDT,LONG,2025-09-12 02:30:03+00:00,233.07,224.65,242.31,,,CLOSED,ONGOING,True,False,False,False,2025-09-12 22:15:00+00:00,,,,1184.95,,,,4.68957823829751,-0.3646973012399684,TARGET1
1656,BTCUSDT,LONG,2025-09-10 16:00:04+00:00,113838.7,111959.7,117516.3,,,ACTIVE,ONGOING,False,False,False,False,,,,,,,,,2.4832767767024815,-0.6005602664120359,ONGOING
1653,NEARUSDT,LONG,2025-09-09 07:43:58+00:00,2.699,2.595,2.812,,,ACTIVE,ONGOING,False,False,False,False,,,,,,,,,3.593923675435345,-3.001111522786216,ONGOING
1652,NEARUSDT,LONG,2025-09-09 02:31:09+00:00,2.601,2.508,2.702,,,CLOSED,ONGOING,True,False,False,False,2025-09-09 08:55:00+00:00,,,,383.85,,,,3.9984621299500227,0.0,TARGET1
1650,ADAUSDT,LONG,2025-09-08 15:10:57+00:00,0.8636,0.847,0.889,,,CLOSED,ONGOING,True,False,False,False,2025-09-09 07:16:00+00:00,,,,965.05,,,,3.0106530801296794,-0.9263547938860592,TARGET1
1649,SOLUSDT,LONG,2025-09-08 11:02:47+00:00,214.55,208.15,222.79,,,CLOSED,ONGOING,True,False,False,False,2025-09-10 07:32:00+00:00,,,,2669.2166666666667,,,,3.84991843393148,-1.7525052435329849,TARGET1
1648,NEARUSDT,LONG,2025-09-08 05:01:06+00:00,2.504,2.438,2.574,,,CLOSED,ONGOING,True,False,False,False,2025-09-08 17:33:00+00:00,,,,751.9,,,,2.7955271565495146,-1.038338658146957,TARGET1
1647,DOGEUSDT,LONG,2025-09-08 04:33:06+00:00,0.23167,0.22131,0.24618,,,CLOSED,ONGOING,True,False,False,False,2025-09-09 12:12:00+00:00,,,,1898.9,,,,6.4704104976906835,-0.3280528337721686,TARGET1
1646,SOLUSDT,SHORT,2025-09-07 19:00:06+00:00,201.99,206.3,197.26,,,CLOSED,ONGOING,False,False,False,True,,,,2025-09-07 22:45:00+00:00,,,,224.9,0.05940888162780561,-2.153571959007869,STOP_LOSS
1645,DOGEUSDT,LONG,2025-09-07 15:01:06+00:00,0.22269,0.21495,0.23259,,,CLOSED,ONGOING,True,False,False,False,2025-09-08 03:01:00+00:00,,,,719.9,,,,4.899187210921013,-1.0912030176478458,TARGET1
1644,NEARUSDT,LONG,2025-09-07 04:04:16+00:00,2.434,2.375,2.493,,,CLOSED,ONGOING,True,False,False,False,2025-09-08 02:59:00+00:00,,,,1374.7333333333333,,,,2.423993426458493,-0.12325390304026759,TARGET1
1642,ADAUSDT,LONG,2025-09-05 14:07:29+00:00,0.839,0.8267,0.8684,,,CLOSED,ONGOING,False,False,False,True,,,,2025-09-05 14:28:00+00:00,,,,20.516666666666666,0.10727056019070463,-1.561382598331347,STOP_LOSS
1640,NEARUSDT,SHORT,2025-09-04 09:03:22+00:00,2.408,2.473,2.331,,,CLOSED,ONGOING,False,False,False,True,,,,2025-09-05 13:00:00+00:00,,,,1676.6333333333334,2.03488372093023,-2.6993355481727552,STOP_LOSS
1639,DOGEUSDT,LONG,2025-09-04 00:08:51+00:00,0.2206,0.21185,0.2312,,,CLOSED,ONGOING,False,False,False,True,,,,2025-09-04 15:14:00+00:00,,,,905.15,0.23118766999093857,-4.07071622846781,STOP_LOSS
1636,SOLUSDT,LONG,2025-09-02 06:34:05+00:00,203.9,196.3,212.09,,,CLOSED,ONGOING,True,False,False,False,2025-09-03 13:43:00+00:00,,,,1868.9166666666667,,,,4.1834232466895545,-3.202550269740069,TARGET1
1635,ADAUSDT,SHORT,2025-09-01 22:07:30+00:00,0.7869,0.8138,0.751,,,CLOSED,ONGOING,False,False,False,True,,,,2025-09-02 02:51:00+00:00,,,,283.5,0.1016647604524111,-3.4438937603253144,STOP_LOSS
1633,NEARUSDT,SHORT,2025-09-01 17:37:28+00:00,2.335,2.43,2.241,,,CLOSED,ONGOING,False,False,False,True,,,,2025-09-02 22:37:00+00:00,,,,1739.5333333333333,2.398286937901501,-4.068522483940051,STOP_LOSS
1631,DOGEUSDT,SHORT,2025-09-01 06:52:11+00:00,0.21072,0.22062,0.19911,,,CLOSED,ONGOING,False,False,False,True,,,,2025-09-03 19:47:00+00:00,,,,3654.8166666666666,2.8283978739559577,-4.736142748671231,STOP_LOSS
1630,NEARUSDT,SHORT,2025-09-01 02:03:11+00:00,2.351,2.431,2.273,,,CLOSED,ONGOING,False,False,False,True,,,,2025-09-02 23:00:00+00:00,,,,2696.8166666666666,3.062526584432159,-3.4028073160357324,STOP_LOSS
1627,LINKUSDT,SHORT,2025-08-30 03:08:16+00:00,22.978,23.724,22.168,,,CLOSED,ONGOING,False,False,False,True,,,,2025-08-31 00:51:00+00:00,,,,1302.7333333333333,0.07833579946035633,-3.3597353990773717,STOP_LOSS
1626,AGLDUSDT,LONG,2025-08-29 03:45:03+00:00,0.7467,0.7022,0.8192,,,CLOSED,ONGOING,False,False,False,True,,,,2025-08-29 07:26:00+00:00,,,,220.95,4.057854560064282,-6.120262488281783,STOP_LOSS
1621,SOLUSDT,SHORT,2025-08-27 19:30:21+00:00,207.06,218.11,194.82,,,ACTIVE,ONGOING,False,False,False,False,,,,,,,,,4.607360185453488,-5.283492707427798,ONGOING
1619,SOLUSDT,SHORT,2025-08-27 07:30:02+00:00,201.25,211.0,190.3,,,CLOSED,ONGOING,False,False,False,True,,,,2025-08-28 04:47:00+00:00,,,,1276.9666666666667,0.0,-4.944099378881981,STOP_LOSS
1617,DOGEUSDT,SHORT,2025-08-26 07:37:03+00:00,0.21252,0.22209,0.1942,,,CLOSED,ONGOING,False,False,False,True,,,,2025-08-27 04:06:00+00:00,,,,1228.95,1.5104460756634626,-4.606625258799181,STOP_LOSS
1609,NEARUSDT,SHORT,2025-08-25 12:33:14+00:00,2.504,2.654,2.364,,,CLOSED,ONGOING,True,False,False,False,2025-08-25 20:40:00+00:00,,,,486.76666666666665,,,,5.591054313099046,-0.9984025559105396,TARGET1
1608,ADAUSDT,SHORT,2025-08-25 09:07:27+00:00,0.8689,0.9052,0.8224,,,ACTIVE,ONGOING,False,False,False,False,,,,,,,,,4.856715387271264,-1.2659684658763966,ONGOING
1606,BTCUSDT,SHORT,2025-08-25 08:00:25+00:00,111477.5,113810.8,106778.4,,,ACTIVE,ONGOING,False,False,False,False,,,,,,,,,2.521441546500412,-1.6886815725146331,ONGOING
1604,SOLUSDT,LONG,2025-08-23 06:00:40+00:00,207.63,196.9,219.45,,,CLOSED,ONGOING,False,False,False,True,,,,2025-08-25 10:19:00+00:00,,,,3138.3333333333335,2.8753070365554105,-5.249723065067672,STOP_LOSS
1603,AGLDUSDT,LONG,2025-08-22 21:13:23+00:00,0.7322,0.6985,0.7853,,,CLOSED,ONGOING,False,False,False,True,,,,2025-08-24 10:11:00+00:00,,,,2217.616666666667,0.655558590549034,-4.6708549576618426,STOP_LOSS
1602,ADAUSDT,LONG,2025-08-22 18:12:54+00:00,0.9285,0.8933,0.9815,,,CLOSED,ONGOING,False,False,False,True,,,,2025-08-23 02:35:00+00:00,,,,502.1,1.518578352180937,-3.866451265481965,STOP_LOSS
